Timestamp,Normal_Mins,Live_Mins,Delay_Mins,Avg_Speed_kmh,Status,Weather
2026-04-04 22:54:01,23,23,0,35.2,Smooth,"25.0°C, Clear"
2026-04-04 23:20:53,23,23,0,35.2,Smooth,"24.9°C, Clear"
2026-04-04 23:52:04,23,23,0,35.2,Smooth,"24.8°C, Clear"
2026-04-05 01:20:22,23,23,0,35.2,Smooth,"24.7°C, Clear"
2026-04-05 04:13:13,23,23,0,35.2,Smooth,"24.5°C, Clear"
2026-04-05 05:53:04,23,23,0,35.2,Smooth,"27.1°C, Clear"
2026-04-05 06:53:47,23,23,0,35.2,Smooth,"28.5°C, Clear"
2026-04-05 07:48:24,23,23,0,35.2,Smooth,"29.4°C, Clear"
2026-04-05 08:32:07,23,23,0,35.2,Smooth,"30.0°C, Clear"
2026-04-05 09:23:24,23,23,0,35.2,Smooth,"30.5°C, Clear"
2026-04-05 10:00:44,23,23,0,35.2,Smooth,"30.7°C, Clear"
2026-04-05 10:53:19,23,23,0,35.2,Smooth,"31.1°C, Clear"
2026-04-05 11:20:19,23,23,0,35.2,Smooth,"31.2°C, Clear"
2026-04-05 11:50:16,23,23,0,35.2,Smooth,"30.9°C, Clear"
2026-04-05 12:32:39,23,23,0,35.2,Smooth,"30.3°C, Clear"
2026-04-05 13:40:06,23,23,0,35.2,Smooth,Unknown
2026-04-05 14:19:30,23,23,0,35.2,Smooth,"29.1°C, Rainy"
2026-04-05 14:58:17,23,23,0,35.2,Smooth,"28.7°C, Rainy"
2026-04-05 15:30:36,23,23,0,35.2,Smooth,"28.0°C, Rainy"
2026-04-05 16:02:09,23,23,0,35.2,Smooth,"27.3°C, Clear"
2026-04-05 16:51:59,23,23,0,35.2,Smooth,"26.7°C, Clear"
2026-04-05 17:21:34,23,23,0,35.2,Smooth,"26.4°C, Clear"
2026-04-05 17:53:45,23,23,0,35.2,Smooth,"26.2°C, Clear"
2026-04-05 18:27:26,23,23,0,35.2,Smooth,"26.0°C, Clear"
2026-04-05 19:09:02,23,23,0,35.2,Smooth,"25.8°C, Clear"
2026-04-05 19:47:23,23,23,0,35.2,Smooth,"25.6°C, Clear"
2026-04-05 20:20:26,23,23,0,35.2,Smooth,"25.4°C, Clear"
2026-04-05 20:55:28,23,23,0,35.2,Smooth,"25.2°C, Clear"
2026-04-05 21:22:37,23,23,0,35.2,Smooth,"25.1°C, Clear"
2026-04-05 21:52:43,23,23,0,35.2,Smooth,"25.4°C, Clear"
2026-04-05 22:19:24,23,23,0,35.2,Smooth,"25.3°C, Clear"
2026-04-05 22:56:08,23,23,0,35.2,Smooth,"25.2°C, Clear"
2026-04-05 23:25:40,23,23,0,35.2,Smooth,"25.1°C, Clear"
2026-04-05 23:55:17,23,23,0,35.2,Smooth,"25.1°C, Clear"
2026-04-06 01:22:13,23,23,0,35.2,Smooth,"25.1°C, Clear"
2026-04-06 04:20:48,23,23,0,35.2,Smooth,"25.0°C, Clear"
2026-04-06 06:13:42,23,23,0,35.2,Smooth,"27.4°C, Clear"
2026-04-06 08:02:03,23,23,0,35.2,Smooth,"29.9°C, Clear"
2026-04-06 09:22:56,23,23,0,35.2,Smooth,"30.7°C, Clear"
2026-04-06 10:35:18,23,23,0,35.2,Smooth,"31.3°C, Clear"
2026-04-06 11:31:41,23,23,0,35.2,Smooth,"31.0°C, Clear"
2026-04-06 12:35:18,23,23,0,35.2,Smooth,"30.0°C, Clear"
2026-04-06 13:56:12,23,23,0,35.2,Smooth,"29.1°C, Rainy"
2026-04-06 14:40:53,23,23,0,35.2,Smooth,"28.7°C, Rainy"
2026-04-06 15:30:13,23,23,0,35.2,Smooth,"27.9°C, Clear"
2026-04-06 16:09:38,23,23,0,35.2,Smooth,"27.1°C, Clear"
2026-04-06 17:04:03,23,23,0,35.2,Smooth,"26.4°C, Clear"
2026-04-06 18:03:06,23,23,0,35.2,Smooth,"25.8°C, Clear"
2026-04-06 19:17:57,23,23,0,35.2,Smooth,"25.4°C, Clear"
2026-04-06 20:02:55,23,23,0,35.2,Smooth,"25.2°C, Clear"
2026-04-06 20:53:44,23,23,0,35.2,Smooth,"24.9°C, Clear"
2026-04-06 21:28:24,23,23,0,35.2,Smooth,"24.7°C, Clear"
2026-04-06 21:58:50,23,23,0,35.2,Smooth,"24.8°C, Clear"
2026-04-06 22:36:01,23,23,0,35.2,Smooth,"24.7°C, Clear"
2026-04-06 23:07:45,23,23,0,35.2,Smooth,"24.7°C, Clear"
2026-04-06 23:50:09,23,23,0,35.2,Smooth,"24.8°C, Clear"
2026-04-07 01:18:23,23,23,0,35.2,Smooth,"24.8°C, Clear"
2026-04-07 05:54:43,23,23,0,35.2,Smooth,Unknown
2026-04-07 07:04:03,23,23,0,35.2,Smooth,Unknown
2026-04-07 08:19:11,23,23,0,35.2,Smooth,Unknown
2026-04-07 09:40:41,23,23,0,35.2,Smooth,Unknown
2026-04-07 10:39:22,23,23,0,35.2,Smooth,Unknown
2026-04-07 11:36:23,23,23,0,35.2,Smooth,Unknown
2026-04-07 12:41:45,23,23,0,35.2,Smooth,"30.5°C, Clear"
2026-04-07 14:12:50,23,23,0,35.2,Smooth,"29.7°C, Clear"
2026-04-07 15:42:42,23,23,0,35.2,Smooth,"28.1°C, Clear"
