Timestamp,Normal_Mins,Live_Mins,Delay_Mins,Avg_Speed_kmh,Status,Weather
2026-04-06 15:30:13,11,11,0,50.2,Smooth,"27.9°C, Clear"
2026-04-06 16:09:38,11,11,0,50.2,Smooth,"27.1°C, Clear"
2026-04-06 17:04:02,11,11,0,50.2,Smooth,"26.4°C, Clear"
2026-04-06 18:03:06,11,11,0,50.2,Smooth,"25.8°C, Clear"
2026-04-06 19:17:57,11,11,0,50.2,Smooth,"25.4°C, Clear"
2026-04-06 20:02:55,11,11,0,50.2,Smooth,"25.2°C, Clear"
2026-04-06 20:53:43,11,11,0,50.2,Smooth,"24.9°C, Clear"
2026-04-06 21:28:24,11,11,0,50.2,Smooth,"24.7°C, Clear"
2026-04-06 21:58:50,11,11,0,50.2,Smooth,"24.8°C, Clear"
2026-04-06 22:36:00,11,11,0,50.2,Smooth,"24.7°C, Clear"
2026-04-06 23:07:45,11,11,0,50.2,Smooth,"24.7°C, Clear"
2026-04-06 23:50:09,11,11,0,50.2,Smooth,"24.8°C, Clear"
2026-04-07 01:18:23,11,11,0,50.2,Smooth,"24.8°C, Clear"
2026-04-07 05:54:43,11,11,0,50.2,Smooth,Unknown
2026-04-07 07:04:03,11,11,0,50.2,Smooth,Unknown
2026-04-07 08:19:10,11,11,0,50.2,Smooth,Unknown
2026-04-07 09:40:41,11,11,0,50.2,Smooth,Unknown
2026-04-07 10:39:22,11,11,0,50.2,Smooth,Unknown
2026-04-07 11:36:23,11,11,0,50.2,Smooth,Unknown
2026-04-07 12:41:45,11,11,0,50.2,Smooth,"30.5°C, Clear"
2026-04-07 14:12:50,11,11,0,50.2,Smooth,"29.7°C, Clear"
2026-04-07 15:42:42,11,11,0,50.2,Smooth,"28.1°C, Clear"
2026-04-07 16:38:53,11,11,0,50.2,Smooth,"26.7°C, Clear"
2026-04-07 17:37:57,11,11,0,50.2,Smooth,"26.0°C, Clear"
2026-04-07 18:34:45,11,11,0,50.2,Smooth,"25.7°C, Clear"
2026-04-07 19:41:28,11,11,0,50.2,Smooth,"25.6°C, Clear"
2026-04-07 20:23:42,11,11,0,50.2,Smooth,"25.6°C, Clear"
2026-04-07 21:07:20,11,11,0,50.2,Smooth,"25.5°C, Clear"
2026-04-07 21:56:02,11,11,0,50.2,Smooth,"25.4°C, Clear"
2026-04-07 22:30:16,11,11,0,50.2,Smooth,"25.3°C, Clear"
2026-04-07 23:21:24,11,11,0,50.2,Smooth,"25.1°C, Clear"
2026-04-07 23:58:23,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-08 02:12:10,11,11,0,50.2,Smooth,"24.7°C, Clear"
2026-04-08 04:45:11,11,11,0,50.2,Smooth,"24.9°C, Rainy"
2026-04-08 06:15:05,11,11,0,50.2,Smooth,"25.9°C, Rainy"
2026-04-08 07:53:29,11,11,0,50.2,Smooth,"27.1°C, Rainy"
2026-04-08 08:50:58,11,11,0,50.2,Smooth,"27.2°C, Clear"
2026-04-08 09:58:11,11,11,0,50.2,Smooth,"26.6°C, Rainy"
2026-04-08 10:53:57,11,11,0,50.2,Smooth,"26.6°C, Rainy"
2026-04-08 11:45:02,11,11,0,50.2,Smooth,"26.3°C, Rainy"
2026-04-08 12:44:04,11,11,0,50.2,Smooth,"26.1°C, Rainy"
2026-04-08 14:16:58,11,11,0,50.2,Smooth,"25.4°C, Rainy"
2026-04-08 15:52:35,11,11,0,50.2,Smooth,"24.8°C, Clear"
2026-04-08 16:50:51,11,11,0,50.2,Smooth,"23.8°C, Rainy"
2026-04-08 17:57:36,11,11,0,50.2,Smooth,"23.7°C, Clear"
2026-04-08 19:10:34,11,11,0,50.2,Smooth,"23.6°C, Clear"
2026-04-08 20:02:51,11,11,0,50.2,Smooth,"23.5°C, Clear"
2026-04-08 21:00:22,11,11,0,50.2,Smooth,"23.3°C, Clear"
2026-04-08 21:57:36,11,11,0,50.2,Smooth,"23.2°C, Clear"
2026-04-08 22:35:16,11,11,0,50.2,Smooth,"23.3°C, Clear"
2026-04-08 23:22:50,11,11,0,50.2,Smooth,"23.3°C, Clear"
2026-04-08 23:56:20,11,11,0,50.2,Smooth,"23.2°C, Clear"
2026-04-09 01:25:14,11,11,0,50.2,Smooth,"23.2°C, Clear"
2026-04-09 04:06:34,11,11,0,50.2,Smooth,"23.2°C, Clear"
2026-04-09 05:56:30,11,11,0,50.2,Smooth,"25.2°C, Clear"
2026-04-09 07:13:30,11,11,0,50.2,Smooth,"26.6°C, Clear"
2026-04-09 08:47:16,11,11,0,50.2,Smooth,"28.0°C, Clear"
2026-04-09 10:02:28,11,11,0,50.2,Smooth,"28.9°C, Clear"
2026-04-09 11:15:55,11,11,0,50.2,Smooth,"29.4°C, Clear"
2026-04-09 12:07:32,11,11,0,50.2,Smooth,"29.4°C, Clear"
2026-04-09 14:10:08,11,11,0,50.2,Smooth,"28.6°C, Rainy"
2026-04-09 15:52:48,11,11,0,50.2,Smooth,"26.7°C, Rainy"
2026-04-09 16:56:08,11,11,0,50.2,Smooth,"25.7°C, Clear"
2026-04-09 17:54:37,11,11,0,50.2,Smooth,"25.3°C, Clear"
2026-04-09 18:46:24,11,11,0,50.2,Smooth,"24.9°C, Clear"
2026-04-09 19:57:21,11,11,0,50.2,Smooth,"24.7°C, Clear"
2026-04-09 20:43:31,11,11,0,50.2,Smooth,"24.6°C, Clear"
2026-04-09 21:31:56,11,11,0,50.2,Smooth,"24.5°C, Clear"
2026-04-09 22:23:18,11,11,0,50.2,Smooth,"24.9°C, Clear"
2026-04-09 23:04:20,11,11,0,50.2,Smooth,"24.8°C, Clear"
2026-04-09 23:52:07,11,11,0,50.2,Smooth,"24.7°C, Clear"
2026-04-10 01:20:07,11,11,0,50.2,Smooth,"24.6°C, Clear"
2026-04-10 04:21:58,11,11,0,50.2,Smooth,"24.8°C, Rainy"
2026-04-10 06:13:05,11,11,0,50.2,Smooth,"26.3°C, Rainy"
2026-04-10 07:59:07,11,11,0,50.2,Smooth,"28.1°C, Clear"
2026-04-10 09:09:42,11,11,0,50.2,Smooth,"29.2°C, Clear"
2026-04-10 10:15:57,11,11,0,50.2,Smooth,"29.0°C, Rainy"
2026-04-10 11:15:02,11,11,0,50.2,Smooth,"29.3°C, Rainy"
2026-04-10 12:00:07,11,11,0,50.2,Smooth,Unknown
2026-04-10 13:17:58,11,11,0,50.2,Smooth,"28.2°C, Rainy"
2026-04-10 14:32:41,11,11,0,50.2,Smooth,"27.4°C, Rainy"
2026-04-10 15:30:42,11,11,0,50.2,Smooth,"26.7°C, Clear"
2026-04-10 16:33:31,11,11,0,50.2,Smooth,"26.0°C, Clear"
2026-04-10 17:32:01,11,11,0,50.2,Smooth,"25.2°C, Clear"
2026-04-10 18:31:57,11,11,0,50.2,Smooth,"25.1°C, Clear"
2026-04-10 19:30:26,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-10 20:06:22,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-10 20:54:26,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-10 21:26:47,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-10 22:01:13,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-10 22:54:28,11,11,0,50.2,Smooth,"24.2°C, Clear"
2026-04-10 23:25:28,11,11,0,50.2,Smooth,"24.2°C, Clear"
2026-04-10 23:56:24,11,11,0,50.2,Smooth,"24.2°C, Clear"
2026-04-11 01:29:06,11,11,0,50.2,Smooth,"24.2°C, Clear"
2026-04-11 04:01:33,11,11,0,50.2,Smooth,"24.4°C, Clear"
2026-04-11 05:38:10,11,11,0,50.2,Smooth,"25.3°C, Clear"
2026-04-11 06:41:03,11,11,0,50.2,Smooth,"26.1°C, Clear"
2026-04-11 07:36:46,11,11,0,50.2,Smooth,"27.0°C, Clear"
2026-04-11 08:07:32,11,11,0,50.2,Smooth,"27.3°C, Clear"
2026-04-11 09:00:24,11,11,0,50.2,Smooth,"27.9°C, Clear"
2026-04-11 09:55:11,11,11,0,50.2,Smooth,"28.1°C, Clear"
2026-04-11 10:23:14,11,11,0,50.2,Smooth,"28.7°C, Clear"
2026-04-11 11:00:07,11,11,0,50.2,Smooth,Unknown
2026-04-11 11:33:20,11,11,0,50.2,Smooth,"28.7°C, Rainy"
2026-04-11 11:59:18,11,11,0,50.2,Smooth,"28.4°C, Rainy"
2026-04-11 13:00:21,11,11,0,50.2,Smooth,"27.0°C, Rainy"
2026-04-11 14:00:15,11,11,0,50.2,Smooth,"26.8°C, Clear"
2026-04-11 14:38:34,11,11,0,50.2,Smooth,"26.6°C, Clear"
2026-04-11 15:06:23,11,11,0,50.2,Smooth,"26.4°C, Clear"
2026-04-11 15:46:39,11,11,0,50.2,Smooth,"25.9°C, Clear"
2026-04-11 16:23:42,11,11,0,50.2,Smooth,"24.7°C, Rainy"
2026-04-11 17:01:08,11,11,0,50.2,Smooth,"24.6°C, Clear"
2026-04-11 17:48:15,11,11,0,50.2,Smooth,"24.5°C, Clear"
